subject,activity,domain,acc_component,motion,derivative,axis,statistic,value
24,SITTING,time,body,angular,3,XYZ,sd,-0.9907245307352942
24,SITTING,frequency,body,linear,2,X,mean,-0.989529506764706
24,SITTING,frequency,body,linear,2,Y,mean,-0.9627732001470588
24,SITTING,frequency,body,linear,2,Z,mean,-0.9669917811764706
24,SITTING,frequency,body,linear,2,X,sd,-0.9911000054411765
24,SITTING,frequency,body,linear,2,Y,sd,-0.9549980051470589
24,SITTING,frequency,body,linear,2,Z,sd,-0.9544026977941177
24,SITTING,frequency,body,linear,3,X,mean,-0.9888574032352941
24,SITTING,frequency,body,linear,3,Y,mean,-0.979228238382353
24,SITTING,frequency,body,linear,3,Z,mean,-0.9819713001470589
24,SITTING,frequency,body,linear,3,X,sd,-0.9892888075
24,SITTING,frequency,body,linear,3,Y,sd,-0.9815501327941177
24,SITTING,frequency,body,linear,3,Z,sd,-0.986008449264706
24,SITTING,frequency,body,angular,2,X,mean,-0.9856765238235294
24,SITTING,frequency,body,angular,2,Y,mean,-0.9812001811764706
24,SITTING,frequency,body,angular,2,Z,mean,-0.9746868910294119
24,SITTING,frequency,body,angular,2,X,sd,-0.988891551764706
24,SITTING,frequency,body,angular,2,Y,sd,-0.9762524277941177
24,SITTING,frequency,body,angular,2,Z,sd,-0.9728517876470589
24,SITTING,frequency,body,linear,2,XYZ,mean,-0.9689050314705883
24,SITTING,frequency,body,linear,2,XYZ,sd,-0.9658522620588236
24,SITTING,frequency,body,linear,3,XYZ,mean,-0.9844699629411765
24,SITTING,frequency,body,linear,3,XYZ,sd,-0.98561372
24,SITTING,frequency,body,angular,2,XYZ,mean,-0.9779737207352941
24,SITTING,frequency,body,angular,2,XYZ,sd,-0.9691058991176471
24,SITTING,frequency,body,angular,3,XYZ,mean,-0.9908547511764706
24,SITTING,frequency,body,angular,3,XYZ,sd,-0.9909330582352942
24,STANDING,time,body,linear,2,Z,mean,-0.10822255385507246
24,STANDING,time,body,linear,2,X,sd,-0.9872558711594204
24,STANDING,time,body,linear,2,Y,sd,-0.9368719743478261
24,STANDING,time,body,linear,2,Z,sd,-0.9302835301449276
24,STANDING,time,gravity,linear,2,X,mean,0.96644228
24,STANDING,time,gravity,linear,2,Y,mean,-0.145201300942029
24,STANDING,time,gravity,linear,2,Z,mean,-0.05305854035362319
24,STANDING,time,gravity,linear,2,X,sd,-0.9921975918840581
24,STANDING,time,gravity,linear,2,Y,sd,-0.9681553886956522
24,STANDING,time,gravity,linear,2,Z,sd,-0.9461849494202899
24,STANDING,time,body,linear,3,X,mean,0.07461774165217391
24,STANDING,time,body,linear,3,Y,mean,0.010983968910144927
24,STANDING,time,body,linear,3,Z,mean,-0.003587749049130434
24,STANDING,time,body,linear,3,X,sd,-0.9805738368115943
24,STANDING,time,body,linear,3,Y,sd,-0.9677456386956522
24,STANDING,time,body,linear,3,Z,sd,-0.9777163549275363
24,STANDING,time,body,angular,2,X,mean,-0.02786115114347826
24,STANDING,time,body,angular,2,Y,mean,-0.06925466744927536
24,STANDING,time,body,angular,2,Z,mean,0.07712461494202899
24,STANDING,time,body,angular,2,X,sd,-0.9607386602898551
24,STANDING,time,body,angular,2,Y,sd,-0.9672985186956522
24,STANDING,time,body,angular,2,Z,sd,-0.969958678115942
24,STANDING,time,body,angular,3,X,mean,-0.09919477198550725
24,STANDING,time,body,angular,3,Y,mean,-0.0431738608
24,STANDING,time,body,angular,3,Z,mean,-0.05171803795652174
24,STANDING,time,body,angular,3,X,sd,-0.9758568091304348
24,STANDING,time,body,angular,3,Y,sd,-0.9819835720289856
24,STANDING,time,body,angular,3,Z,sd,-0.9832768834782609
24,STANDING,time,body,linear,2,XYZ,mean,-0.9500610176811595
24,STANDING,time,body,linear,2,XYZ,sd,-0.9479010117391304
24,STANDING,time,gravity,linear,2,XYZ,mean,-0.9500610176811595
24,STANDING,time,gravity,linear,2,XYZ,sd,-0.9479010117391304
24,STANDING,time,body,linear,3,XYZ,mean,-0.9776209539130436
24,STANDING,time,body,linear,3,XYZ,sd,-0.9731083430434784
24,STANDING,time,body,angular,2,XYZ,mean,-0.954518594057971
24,STANDING,time,body,angular,2,XYZ,sd,-0.9531047788405798
24,STANDING,time,body,angular,3,XYZ,mean,-0.9823872689855073
24,STANDING,time,body,angular,3,XYZ,sd,-0.9799957186956522
24,STANDING,frequency,body,linear,2,X,mean,-0.9841836336231885
24,STANDING,frequency,body,linear,2,Y,mean,-0.9489701584057971
24,STANDING,frequency,body,linear,2,Z,mean,-0.9538175992753624
24,STANDING,frequency,body,linear,2,X,sd,-0.988851853478261
24,STANDING,frequency,body,linear,2,Y,sd,-0.9344547913043478
24,STANDING,frequency,body,linear,2,Z,sd,-0.9238024676811595
24,STANDING,frequency,body,linear,3,X,mean,-0.9811616405797102
24,STANDING,frequency,body,linear,3,Y,mean,-0.9677205924637682
24,STANDING,frequency,body,linear,3,Z,mean,-0.9741704684057971
24,STANDING,frequency,body,linear,3,X,sd,-0.9817216910144928
24,STANDING,frequency,body,linear,3,Y,sd,-0.9702281842028986
24,STANDING,frequency,body,linear,3,Z,sd,-0.9799367408695653
24,STANDING,frequency,body,angular,2,X,mean,-0.9585401872463769
24,STANDING,frequency,body,angular,2,Y,mean,-0.970426493768116
24,STANDING,frequency,body,angular,2,Z,mean,-0.9701333884057971
24,STANDING,frequency,body,angular,2,X,sd,-0.9618856952173913
24,STANDING,frequency,body,angular,2,Y,sd,-0.9657980555072464
24,STANDING,frequency,body,angular,2,Z,sd,-0.9726886521739131
24,STANDING,frequency,body,linear,2,XYZ,mean,-0.9600660881159421
24,STANDING,frequency,body,linear,2,XYZ,sd,-0.9495225563768116
24,STANDING,frequency,body,linear,3,XYZ,mean,-0.9722513552173914
24,STANDING,frequency,body,linear,3,XYZ,sd,-0.9731955095652174
24,STANDING,frequency,body,angular,2,XYZ,mean,-0.9639223142028986
24,STANDING,frequency,body,angular,2,XYZ,sd,-0.9544071769565218
24,STANDING,frequency,body,angular,3,XYZ,mean,-0.981119237826087
24,STANDING,frequency,body,angular,3,XYZ,sd,-0.9797551000000001
24,WALKING,time,body,linear,2,Z,mean,-0.11059595291379311
24,WALKING,time,body,linear,2,X,sd,-0.47076236637931035
24,WALKING,time,body,linear,2,Y,sd,-0.1541274981637931
24,WALKING,time,body,linear,2,Z,sd,-0.28884001620689653
24,WALKING,time,gravity,linear,2,X,mean,0.9597010813793104
24,WALKING,time,gravity,linear,2,Y,mean,-0.11511624181034483
24,WALKING,time,gravity,linear,2,Z,mean,-0.14091002982758621
24,WALKING,time,gravity,linear,2,X,sd,-0.9831324003448276
24,WALKING,time,gravity,linear,2,Y,sd,-0.9625788443103448
24,WALKING,time,gravity,linear,2,Z,sd,-0.9628229665517241
24,WALKING,time,body,linear,3,X,mean,0.0731938975362069
24,WALKING,time,body,linear,3,Y,mean,0.012125459103448274
24,WALKING,time,body,linear,3,Z,mean,-0.011640138775862062
24,WALKING,time,body,linear,3,X,sd,-0.4858632553448276
24,WALKING,time,body,linear,3,Y,sd,-0.30222016120689654
24,WALKING,time,body,linear,3,Z,sd,-0.49118946603448277
24,WALKING,time,body,angular,2,X,mean,-0.054512687072413794
24,WALKING,time,body,angular,2,Y,mean,-0.06584358799137931
24,WALKING,time,body,angular,2,Z,mean,0.09720063203448276
24,WALKING,time,body,angular,2,X,sd,-0.580597373275862
24,WALKING,time,body,angular,2,Y,sd,-0.4871662801724138
24,WALKING,time,body,angular,2,Z,sd,-0.3961540032758621
24,WALKING,time,body,angular,3,X,mean,-0.06253116799827586
24,WALKING,time,body,angular,3,Y,mean,-0.05028950085517241
24,WALKING,time,body,angular,3,Z,mean,-0.0739835516362069
24,WALKING,time,body,angular,3,X,sd,-0.4907734555172414
24,WALKING,time,body,angular,3,Y,sd,-0.5142465696551725
24,WALKING,time,body,angular,3,Z,sd,-0.5579682029310344
24,WALKING,time,body,linear,2,XYZ,mean,-0.29998361396551726
24,WALKING,time,body,linear,2,XYZ,sd,-0.4810640186206897
24,WALKING,time,gravity,linear,2,XYZ,mean,-0.29998361396551726
24,WALKING,time,gravity,linear,2,XYZ,sd,-0.4810640186206897
24,WALKING,time,body,linear,3,XYZ,mean,-0.39972220103448275
24,WALKING,time,body,linear,3,XYZ,sd,-0.4098245625862069
24,WALKING,time,body,angular,2,XYZ,mean,-0.40306415689655173
24,WALKING,time,body,angular,2,XYZ,sd,-0.5638632125862069
24,WALKING,time,body,angular,3,XYZ,mean,-0.507824745862069
24,WALKING,time,body,angular,3,XYZ,sd,-0.556022765862069
24,WALKING,frequency,body,linear,2,X,mean,-0.49241980258620693
24,WALKING,frequency,body,linear,2,Y,mean,-0.20319374139655172
24,WALKING,frequency,body,linear,2,Z,mean,-0.3444930134482759
24,WALKING,frequency,body,linear,2,X,sd,-0.46273363913793103
24,WALKING,frequency,body,linear,2,Y,sd,-0.18276647686206898
24,WALKING,frequency,body,linear,2,Z,sd,-0.31464691844827586
24,WALKING,frequency,body,linear,3,X,mean,-0.5096281687931035
24,WALKING,frequency,body,linear,3,Y,mean,-0.35282930706896554
24,WALKING,frequency,body,linear,3,Z,mean,-0.46992022431034486
24,WALKING,frequency,body,linear,3,X,sd,-0.5076407344827586
24,WALKING,frequency,body,linear,3,Y,sd,-0.2943535456724138
24,WALKING,frequency,body,linear,3,Z,sd,-0.5111156194827586
24,WALKING,frequency,body,angular,2,X,mean,-0.46829508120689656
24,WALKING,frequency,body,angular,2,Y,mean,-0.4798414329310345
24,WALKING,frequency,body,angular,2,Z,mean,-0.39144792137931034
24,WALKING,frequency,body,angular,2,X,sd,-0.6169158393103449
24,WALKING,frequency,body,angular,2,Y,sd,-0.4958962718965517
24,WALKING,frequency,body,angular,2,Z,sd,-0.4533378584482759
24,WALKING,frequency,body,linear,2,XYZ,mean,-0.4346189120689655
24,WALKING,frequency,body,linear,2,XYZ,sd,-0.5902658455172414
24,WALKING,frequency,body,linear,3,XYZ,mean,-0.41864104689655174
24,WALKING,frequency,body,linear,3,XYZ,sd,-0.40297998362068965
24,WALKING,frequency,body,angular,2,XYZ,mean,-0.5345091637931034
24,WALKING,frequency,body,angular,2,XYZ,sd,-0.6680328018965518
24,WALKING,frequency,body,angular,3,XYZ,mean,-0.5715943920689656
24,WALKING,frequency,body,angular,3,XYZ,sd,-0.5674477318965517
24,WALKING_DOWNSTAIRS,time,body,linear,2,Z,mean,-0.10481882027272726
24,WALKING_DOWNSTAIRS,time,body,linear,2,X,sd,-0.08273248054
24,WALKING_DOWNSTAIRS,time,body,linear,2,Y,sd,-0.10260732678363636
24,WALKING_DOWNSTAIRS,time,body,linear,2,Z,sd,-0.20556638074545455
24,WALKING_DOWNSTAIRS,time,gravity,linear,2,X,mean,0.9508834167272727
24,WALKING_DOWNSTAIRS,time,gravity,linear,2,Y,mean,-0.1283267109272727
24,WALKING_DOWNSTAIRS,time,gravity,linear,2,Z,mean,-0.14012315501818182
24,WALKING_DOWNSTAIRS,time,gravity,linear,2,X,sd,-0.9618453274545454
24,WALKING_DOWNSTAIRS,time,gravity,linear,2,Y,sd,-0.9414789794545455
24,WALKING_DOWNSTAIRS,time,gravity,linear,2,Z,sd,-0.9422077187272727
24,WALKING_DOWNSTAIRS,time,body,linear,3,X,mean,0.08026198285454546
24,WALKING_DOWNSTAIRS,time,body,linear,3,Y,mean,-0.004473162736909087
24,WALKING_DOWNSTAIRS,time,body,linear,3,Z,mean,-0.008469158573636363
24,WALKING_DOWNSTAIRS,time,body,linear,3,X,sd,-0.337218894
24,WALKING_DOWNSTAIRS,time,body,linear,3,Y,sd,-0.1692918877418182
24,WALKING_DOWNSTAIRS,time,body,linear,3,Z,sd,-0.29023937656363635
24,WALKING_DOWNSTAIRS,time,body,angular,2,X,mean,-0.08670690106909092
24,WALKING_DOWNSTAIRS,time,body,angular,2,Y,mean,-0.05423002451272727
24,WALKING_DOWNSTAIRS,time,body,angular,2,Z,mean,0.11197365060363637
24,WALKING_DOWNSTAIRS,time,body,angular,2,X,sd,-0.43191906794545454
24,WALKING_DOWNSTAIRS,time,body,angular,2,Y,sd,-0.484673524
24,WALKING_DOWNSTAIRS,time,body,angular,2,Z,sd,-0.49107724490909094
24,WALKING_DOWNSTAIRS,time,body,angular,3,X,mean,-0.09141450146545455
24,WALKING_DOWNSTAIRS,time,body,angular,3,Y,mean,-0.02917663114181818
24,WALKING_DOWNSTAIRS,time,body,angular,3,Z,mean,-0.04120554114909091
24,WALKING_DOWNSTAIRS,time,body,angular,3,X,sd,-0.3584445502254546
24,WALKING_DOWNSTAIRS,time,body,angular,3,Y,sd,-0.5193267350909091
24,WALKING_DOWNSTAIRS,time,body,angular,3,Z,sd,-0.47869094127272727
24,WALKING_DOWNSTAIRS,time,body,linear,2,XYZ,mean,-0.07376991630727273
24,WALKING_DOWNSTAIRS,time,body,linear,2,XYZ,sd,-0.022483912285454544
24,WALKING_DOWNSTAIRS,time,gravity,linear,2,XYZ,mean,-0.07376991630727273
24,WALKING_DOWNSTAIRS,time,gravity,linear,2,XYZ,sd,-0.022483912285454544
24,WALKING_DOWNSTAIRS,time,body,linear,3,XYZ,mean,-0.26310694483636365
24,WALKING_DOWNSTAIRS,time,body,linear,3,XYZ,sd,-0.14350197001818182
24,WALKING_DOWNSTAIRS,time,body,angular,2,XYZ,mean,-0.30496580636363635
24,WALKING_DOWNSTAIRS,time,body,angular,2,XYZ,sd,-0.3636948774
24,WALKING_DOWNSTAIRS,time,body,angular,3,XYZ,mean,-0.49715223836363637
24,WALKING_DOWNSTAIRS,time,body,angular,3,XYZ,sd,-0.4591598523636364
24,WALKING_DOWNSTAIRS,frequency,body,linear,2,X,mean,-0.22232429345454544
24,WALKING_DOWNSTAIRS,frequency,body,linear,2,Y,mean,-0.08618297524727273
24,WALKING_DOWNSTAIRS,frequency,body,linear,2,Z,mean,-0.17382508358727272
24,WALKING_DOWNSTAIRS,frequency,body,linear,2,X,sd,-0.03490859467854546
24,WALKING_DOWNSTAIRS,frequency,body,linear,2,Y,sd,-0.16919114752909092
24,WALKING_DOWNSTAIRS,frequency,body,linear,2,Z,sd,-0.2915538223818182
24,WALKING_DOWNSTAIRS,frequency,body,linear,3,X,mean,-0.3761757949090909
24,WALKING_DOWNSTAIRS,frequency,body,linear,3,Y,mean,-0.2258243574
24,WALKING_DOWNSTAIRS,frequency,body,linear,3,Z,mean,-0.2500001833818182
24,WALKING_DOWNSTAIRS,frequency,body,linear,3,X,sd,-0.355930598
24,WALKING_DOWNSTAIRS,frequency,body,linear,3,Y,sd,-0.16362680763636364
24,WALKING_DOWNSTAIRS,frequency,body,linear,3,Z,sd,-0.32856996854545456
24,WALKING_DOWNSTAIRS,frequency,body,angular,2,X,mean,-0.2724692118545455
24,WALKING_DOWNSTAIRS,frequency,body,angular,2,Y,mean,-0.4334754318181818
24,WALKING_DOWNSTAIRS,frequency,body,angular,2,Z,mean,-0.39628664636363636
24,WALKING_DOWNSTAIRS,frequency,body,angular,2,X,sd,-0.48489468381818185
24,WALKING_DOWNSTAIRS,frequency,body,angular,2,Y,sd,-0.5234127016363637
24,WALKING_DOWNSTAIRS,frequency,body,angular,2,Z,sd,-0.5732819054545455
24,WALKING_DOWNSTAIRS,frequency,body,linear,2,XYZ,mean,-0.02317016266036364
24,WALKING_DOWNSTAIRS,frequency,body,linear,2,XYZ,sd,-0.1752917086781818
24,WALKING_DOWNSTAIRS,frequency,body,linear,3,XYZ,mean,-0.20083013710909092
24,WALKING_DOWNSTAIRS,frequency,body,linear,3,XYZ,sd,-0.08275549115363637
24,WALKING_DOWNSTAIRS,frequency,body,angular,2,XYZ,mean,-0.37429868672727273
24,WALKING_DOWNSTAIRS,frequency,body,angular,2,XYZ,sd,-0.4701472701818182
24,WALKING_DOWNSTAIRS,frequency,body,angular,3,XYZ,mean,-0.47444992581818185
24,WALKING_DOWNSTAIRS,frequency,body,angular,3,XYZ,sd,-0.4780304861818182
24,WALKING_UPSTAIRS,time,body,linear,2,Z,mean,-0.1142486109661017
24,WALKING_UPSTAIRS,time,body,linear,2,X,sd,-0.3443993513559322
24,WALKING_UPSTAIRS,time,body,linear,2,Y,sd,-0.1168044889661017
24,WALKING_UPSTAIRS,time,body,linear,2,Z,sd,-0.25560101288135595
24,WALKING_UPSTAIRS,time,gravity,linear,2,X,mean,0.9063695005084745
24,WALKING_UPSTAIRS,time,gravity,linear,2,Y,mean,-0.2374984091525424
24,WALKING_UPSTAIRS,time,gravity,linear,2,Z,mean,-0.22713486915254238
24,WALKING_UPSTAIRS,time,gravity,linear,2,X,sd,-0.9621905674576271
24,WALKING_UPSTAIRS,time,gravity,linear,2,Y,sd,-0.9166907798305085
24,WALKING_UPSTAIRS,time,gravity,linear,2,Z,sd,-0.9349529389830509
24,WALKING_UPSTAIRS,time,body,linear,3,X,mean,0.0862310100338983
24,WALKING_UPSTAIRS,time,body,linear,3,Y,mean,-0.015081604783050845
24,WALKING_UPSTAIRS,time,body,linear,3,Z,mean,-0.013235365179830507
24,WALKING_UPSTAIRS,time,body,linear,3,X,sd,-0.4987646722033899
24,WALKING_UPSTAIRS,time,body,linear,3,Y,sd,-0.5152207522033898
24,WALKING_UPSTAIRS,time,body,linear,3,Z,sd,-0.5238072642372882
24,WALKING_UPSTAIRS,time,body,angular,2,X,mean,0.08831637721525423
24,WALKING_UPSTAIRS,time,body,angular,2,Y,mean,-0.10593294729491526
24,WALKING_UPSTAIRS,time,body,angular,2,Z,mean,0.024829070283050845
24,WALKING_UPSTAIRS,time,body,angular,2,X,sd,-0.5774264088135593
24,WALKING_UPSTAIRS,time,body,angular,2,Y,sd,-0.5685341245762712
24,WALKING_UPSTAIRS,time,body,angular,2,Z,sd,-0.27459628379661016
24,WALKING_UPSTAIRS,time,body,angular,3,X,mean,-0.14680084560542372
24,WALKING_UPSTAIRS,time,body,angular,3,Y,mean,-0.031735058205084744
24,WALKING_UPSTAIRS,time,body,angular,3,Z,mean,-0.04984272289830508
24,WALKING_UPSTAIRS,time,body,angular,3,X,sd,-0.6404895379661018
24,WALKING_UPSTAIRS,time,body,angular,3,Y,sd,-0.6466443737288136
24,WALKING_UPSTAIRS,time,body,angular,3,Z,sd,-0.6489753308474576
24,WALKING_UPSTAIRS,time,body,linear,2,XYZ,mean,-0.2264028220338983
24,WALKING_UPSTAIRS,time,body,linear,2,XYZ,sd,-0.30685447
24,WALKING_UPSTAIRS,time,gravity,linear,2,XYZ,mean,-0.2264028220338983
24,WALKING_UPSTAIRS,time,gravity,linear,2,XYZ,sd,-0.30685447
24,WALKING_UPSTAIRS,time,body,linear,3,XYZ,mean,-0.4884876205084746
24,WALKING_UPSTAIRS,time,body,linear,3,XYZ,sd,-0.4410686898305085
24,WALKING_UPSTAIRS,time,body,angular,2,XYZ,mean,-0.3344358397966102
24,WALKING_UPSTAIRS,time,body,angular,2,XYZ,sd,-0.5039290601694916
24,WALKING_UPSTAIRS,time,body,angular,3,XYZ,mean,-0.6587516291525424
24,WALKING_UPSTAIRS,time,body,angular,3,XYZ,sd,-0.638180352881356
24,WALKING_UPSTAIRS,frequency,body,linear,2,X,mean,-0.3957905538983051
24,WALKING_UPSTAIRS,frequency,body,linear,2,Y,mean,-0.2524125419661017
24,WALKING_UPSTAIRS,frequency,body,linear,2,Z,mean,-0.31279221101694915
24,WALKING_UPSTAIRS,frequency,body,linear,2,X,sd,-0.32616555305084743
24,WALKING_UPSTAIRS,frequency,body,linear,2,Y,sd,-0.10778767932881357
24,WALKING_UPSTAIRS,frequency,body,linear,2,Z,sd,-0.2831434433898305
24,WALKING_UPSTAIRS,frequency,body,linear,3,X,mean,-0.5156446172881356
24,WALKING_UPSTAIRS,frequency,body,linear,3,Y,mean,-0.5276042435593221
24,WALKING_UPSTAIRS,frequency,body,linear,3,Z,mean,-0.4833909877966102
24,WALKING_UPSTAIRS,frequency,body,linear,3,X,sd,-0.5271047191525424
24,WALKING_UPSTAIRS,frequency,body,linear,3,Y,sd,-0.5358433191525424
24,WALKING_UPSTAIRS,frequency,body,linear,3,Z,sd,-0.5627271230508475
24,WALKING_UPSTAIRS,frequency,body,angular,2,X,mean,-0.5031886849152543
24,WALKING_UPSTAIRS,frequency,body,angular,2,Y,mean,-0.5466209811864406
24,WALKING_UPSTAIRS,frequency,body,angular,2,Z,mean,-0.3721829120338983
24,WALKING_UPSTAIRS,frequency,body,angular,2,X,sd,-0.6029454806779662
24,WALKING_UPSTAIRS,frequency,body,angular,2,Y,sd,-0.5861778242372881
24,WALKING_UPSTAIRS,frequency,body,angular,2,Z,sd,-0.31199640898305087
24,WALKING_UPSTAIRS,frequency,body,linear,2,XYZ,mean,-0.32230098932203394
24,WALKING_UPSTAIRS,frequency,body,linear,2,XYZ,sd,-0.40628337762711864
24,WALKING_UPSTAIRS,frequency,body,linear,3,XYZ,mean,-0.4298007788135593
24,WALKING_UPSTAIRS,frequency,body,linear,3,XYZ,sd,-0.4596477977966102
24,WALKING_UPSTAIRS,frequency,body,angular,2,XYZ,mean,-0.5646649947457627
24,WALKING_UPSTAIRS,frequency,body,angular,2,XYZ,sd,-0.54907099
24,WALKING_UPSTAIRS,frequency,body,angular,3,XYZ,mean,-0.64611467
24,WALKING_UPSTAIRS,frequency,body,angular,3,XYZ,sd,-0.6538769506779661
25,LAYING,time,body,linear,2,Z,mean,-0.10042883026027398
25,LAYING,time,body,linear,2,X,sd,-0.9091164741095891
25,LAYING,time,body,linear,2,Y,sd,-0.6917706805616438
25,LAYING,time,body,linear,2,Z,sd,-0.7172620040136987
25,LAYING,time,gravity,linear,2,X,mean,-0.461102531369863
25,LAYING,time,gravity,linear,2,Y,mean,0.6206589199178082
25,LAYING,time,gravity,linear,2,Z,mean,0.5263538183150686
25,LAYING,time,gravity,linear,2,X,sd,-0.8295549478082193
25,LAYING,time,gravity,linear,2,Y,sd,-0.6435783614246575
25,LAYING,time,gravity,linear,2,Z,sd,-0.6101611662876713
25,LAYING,time,body,linear,3,X,mean,0.08790716876712329
25,LAYING,time,body,linear,3,Y,mean,0.028461931152465758
25,LAYING,time,body,linear,3,Z,mean,-0.03071794353150685
25,LAYING,time,body,linear,3,X,sd,-0.9733234123287672
25,LAYING,time,body,linear,3,Y,sd,-0.9456871697260274
25,LAYING,time,body,linear,3,Z,sd,-0.9678355263013699
25,LAYING,time,body,angular,2,X,mean,0.003727234595890408
25,LAYING,time,body,angular,2,Y,mean,-0.0716401726150685
25,LAYING,time,body,angular,2,Z,mean,0.13971867146575342
25,LAYING,time,body,angular,2,X,sd,-0.8897696397260274
25,LAYING,time,body,angular,2,Y,sd,-0.9366308032876712
25,LAYING,time,body,angular,2,Z,sd,-0.91092799
25,LAYING,time,body,angular,3,X,mean,-0.10164699934246575
25,LAYING,time,body,angular,3,Y,mean,-0.042671887028082195
25,LAYING,time,body,angular,3,Z,mean,-0.05969221472054795
25,LAYING,time,body,angular,3,X,sd,-0.9573811450684931
25,LAYING,time,body,angular,3,Y,sd,-0.9715643230136987
25,LAYING,time,body,angular,3,Z,sd,-0.974242254520548
25,LAYING,time,body,linear,2,XYZ,mean,-0.5604777760958904
25,LAYING,time,body,linear,2,XYZ,sd,-0.6492547679452055
25,LAYING,time,gravity,linear,2,XYZ,mean,-0.5604777760958904
25,LAYING,time,gravity,linear,2,XYZ,sd,-0.6492547679452055
25,LAYING,time,body,linear,3,XYZ,mean,-0.962161355890411
25,LAYING,time,body,linear,3,XYZ,sd,-0.9619316053424658
25,LAYING,time,body,angular,2,XYZ,mean,-0.8096885453424658
25,LAYING,time,body,angular,2,XYZ,sd,-0.8560173697260274
25,LAYING,time,body,angular,3,XYZ,mean,-0.9697832624657535
25,LAYING,time,body,angular,3,XYZ,sd,-0.9683095226027397
25,LAYING,frequency,body,linear,2,X,mean,-0.9291473712328767
25,LAYING,frequency,body,linear,2,Y,mean,-0.7849458190958905
25,LAYING,frequency,body,linear,2,Z,mean,-0.8161979535616439
25,LAYING,frequency,body,linear,2,X,sd,-0.9025477124657535
25,LAYING,frequency,body,linear,2,Y,sd,-0.6723842556986301
25,LAYING,frequency,body,linear,2,Z,sd,-0.6941003680123288
25,LAYING,frequency,body,linear,3,X,mean,-0.9728590857534247
25,LAYING,frequency,body,linear,3,Y,mean,-0.9468020035616438
25,LAYING,frequency,body,linear,3,Z,mean,-0.962632674520548
25,LAYING,frequency,body,linear,3,X,sd,-0.9764239846575342
25,LAYING,frequency,body,linear,3,Y,sd,-0.9484142935616439
